Institute of Informatics,,,
"University of Campinas, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Pontifical Catholic University of Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Center for Mathematics, Computing and Cognition, Federal University of ABC, Santo Andre, Brazil",São Paulo,SP,Sudeste
"Federal University of ABC, Santo Andre, Brazil",São Paulo,SP,Sudeste
"Center for Mathematics, Computing and Cognition, Federal University of ABC, Santo Andre, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, Universidad Catolica San Pablo, Arequipa, Peru",Internacional,,
"Department of Computer Science, Universidad Catòlica San Pablo, Arequipa, Perú",Internacional,,
"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, Brazil",Minas Gerais,MG,Sudeste
"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Federal University of Ceara, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Federal University of Ceara, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Federal University of Ceara, Fortaleza, Brazil",Ceará,CE,Nordeste
"Instituto de Telecomunicações & Faculdade de Ciências, Universidade do Porto, Portugal",Internacional,,
"Federal University of Para, Belem, Brazil",Pará,PA,Norte
"Federal University of Alagoas, Maceio, Brazil",Alagoas,AL,Nordeste
"Federal University of Alagoas (UFAL), Maceió, AL, Brazil",Alagoas,AL,Nordeste
"Federal University of Alagoas, Maceio, Brazil",Alagoas,AL,Nordeste
"Federal University of Alagoas (UFAL), Maceió, AL, Brazil",Alagoas,AL,Nordeste
"Federal University of Alagoas (UFAL), Maceió, AL, Brazil",Alagoas,AL,Nordeste
Uberlandia Federal University,Minas Gerais,MG,Sudeste
Sao Paulo University,São Paulo,SP,Sudeste
Uberlandia Federal University,Minas Gerais,MG,Sudeste
Universidade Federal de Minas Gerais,Minas Gerais,MG,Sudeste
Universidade Federal de Minas Gerais,Minas Gerais,MG,Sudeste
Universidade Federal de Minas Gerais,Minas Gerais,MG,Sudeste
"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil",Paraná,PR,Sul
"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil",Paraná,PR,Sul
"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil",Paraná,PR,Sul
"Laboratory of Intelligent Systems Computation, Federal University of Ouro Preto, Ouro Preto, MG, Brazil",Minas Gerais,MG,Sudeste
"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil",Paraná,PR,Sul
"Federal University of Campina Grande, Campina Grande, Brazil",Paraíba,PB,Nordeste
"Federal University of Campina Grande, Campina Grande, Brazil",Paraíba,PB,Nordeste
"Federal University of Campina Grande (UFCG), Campina Grande, PB, Brazil",Paraíba,PB,Nordeste
"Federal University of Campina Grande (UFCG), Campina Grande, PB, Brazil",Paraíba,PB,Nordeste
"Instituto de Matemática e Estatística, Universidade de São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto de Matemática e Estatística, Universidade de São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil, Belo Horizonte, Minas Gerais",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil, Belo Horizonte, Minas Gerais",Minas Gerais,MG,Sudeste
"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil",Espírito Santo,ES,Sudeste
"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil",Espírito Santo,ES,Sudeste
"Instituto Federal do Espírito Santo (IFES), Serra, ES, Brazil",Espírito Santo,ES,Sudeste
"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil",Espírito Santo,ES,Sudeste
"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil",Espírito Santo,ES,Sudeste
"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil",Espírito Santo,ES,Sudeste
"Instituto de Computacao, Universidade Federal Fluminense Niteroi, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Computação, Universidade Federal Fluminense Niterói, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Computação, Universidade Federal Fluminense Niterói, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"School of Arts, Sciences and Humanities, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Radiology and Clinical Neurosciences, University of Calgary, Canada",Internacional,,
"Seaman Family MR Research Centre, Foothills Medical Centre, Canada",Internacional,,
"Faculty of Life Sciences and Medicine, King's College, London, UK",Internacional,,
"Radiology and Clinical Neurosciences, University of Calgary, Canada",Internacional,,
"Seaman Family MR Research Centre, Foothills Medical Centre, Canada",Internacional,,
"Calgary Image Processing and Analysis Centre, Foothills Medical Centre, Canada",Internacional,,
"Division of Rheumatology, University of Campinas, Brazil",São Paulo,SP,Sudeste
"Medical Imaging and Computing Laboratory, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Division of Rheumatology, University of Campinas, Brazil",São Paulo,SP,Sudeste
"Medical Imaging and Computing Laboratory, University of Campinas, Brazil",São Paulo,SP,Sudeste
"Radiology and Clinical Neurosciences, University of Calgary, Canada",Internacional,,
"Seaman Family MR Research Centre, Foothills Medical Centre, Canada",Internacional,,
"Institute of Mathematical and Comp
uter Sciences, University of Sao Paulo, Sao Carlos, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematical and Computer Sciences, University of Sao Paulo, Sao Carlos, Brazil",São Paulo,SP,Sudeste
"Universidade Federal de Minas Gerais (UFMG), Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais (UFMG), Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais (UFMG), Brazil",Minas Gerais,MG,Sudeste
"Radiology and Clinical Neuroscience, University of Calgary, Calgary, AB, Canada",Internacional,,
"Seaman Family MR Research Centre, Foothills Medical Centre, Calgary, AB, Canada",Internacional,,
"Radiology and Clinical Neuroscience, University of Calgary, Calgary, AB, Canada",Internacional,,
"Seaman Family MR Research Centre, Foothills Medical Centre, Calgary, AB, Canada",Internacional,,
"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, MG, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, National University of Trujillo, Trujillo, Peru",Internacional,,
"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, MG, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department and Tecgraf Institute, Pontifical Catholic University of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brasil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department and Tecgraf Institute, Pontifical Catholic University of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brasil",Rio de Janeiro,RJ,Sudeste
"Computer Science Department and Tecgraf Institute, Pontifical Catholic University of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brasil",Rio de Janeiro,RJ,Sudeste
"FGV EMAp, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Dept. of Comput., Sao Paulo State Univ., Bauru, Brazil",São Paulo,SP,Sudeste
"Department of Computing, São Paulo State University UNESP, Bauru, SP, Brazil",São Paulo,SP,Sudeste
"Federal University of Amazonas - UFAM, Institute of Computing - IComp",Amazonas,AM,Norte
"Universidade Federal do Amazonas, Manaus, AM, BR",Amazonas,AM,Norte
"Institute of Science and Technology, Universidade Federal de São Paulo (UNIFESP), São José dos Campos, Brazil",São Paulo,SP,Sudeste
"Federal Institute of São Paulo, Campinas, Brazil",São Paulo,SP,Sudeste
"University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Luiz de Queiroz College of Agriculture, University of Sao Paulo, Piracicaba, Brazil",São Paulo,SP,Sudeste
"Institute of Science and Technology, Universidade Federal de São Paulo (UNIFESP), São José dos Campos, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciência e Tecnologia, Unversidade Federal de São Paulo, São José dos Campos",São Paulo,SP,Sudeste
"Universidade Federal de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Instituto de Ciência e Tecnologia, Unversidade Federal de São Paulo, São José dos Campos",São Paulo,SP,Sudeste
"Dept. of Comput. Sci., Fed. Inst. of Bahia, Salvador, Brazil",Bahia,BA,Nordeste
"Universidade Federal da Bahia, Salvador, BA, BR",Bahia,BA,Nordeste
"Dept. of Comput. Sci., Fed. Inst. of Bahia, Salvador, Brazil",Bahia,BA,Nordeste
"Computaçáo Brasil, Salvador, BA, Brazil",Bahia,BA,Nordeste
"Department of Computer Science, Londrina State University (UEL), Londrina, PR, Brazil",Paraná,PR,Sul
"Department of Computer Science, Londrina State University (UEL), Londrina, PR, Brazil",Paraná,PR,Sul
"Universidade Federal do Rio Grande, Rio Grande, RS, BR",Rio Grande do Sul,RS,Sul
"Universidade Federal do Rio Grande, Rio Grande, RS, BR",Rio Grande do Sul,RS,Sul
"Federal University of Rio Grande, Center for Computational Science - C3 Rio, Grande, Brazil",Rio Grande do Sul,RS,Sul
"Intelligent Robotics and Automation Group - NAUTEC, Universidade Federal do Rio Grande - FURG, Rio Grande, Brazil",Rio Grande do Sul,RS,Sul
"Intelligent Robotics and Automation Group - NAUTEC, Universidade Federal do Rio Grande - FURG, Rio Grande, Brazil",Rio Grande do Sul,RS,Sul
"Universidade Federal do Rio Grande, Rio Grande, RS, BR",Rio Grande do Sul,RS,Sul
"Intelligent Robotics and Automation Group - NAUTEC, Universidade Federal do Rio Grande - FURG, Rio Grande, Brazil",Rio Grande do Sul,RS,Sul
Universidade Federal do Espírito Santo (UFES),Espírito Santo,ES,Sudeste
Universidade Federal do Espírito Santo (UFES),Espírito Santo,ES,Sudeste
Universidade Federal do Espírito Santo (UFES),Espírito Santo,ES,Sudeste
Universidade Federal do Espírito Santo (UFES),Espírito Santo,ES,Sudeste
Universidade Federal do Espírito Santo (UFES),Espírito Santo,ES,Sudeste
Universidade Federal do Espírito Santo (UFES),Espírito Santo,ES,Sudeste
"Universidade Federal de Ouro Preto, Ouro Preto, MG, BR",Minas Gerais,MG,Sudeste
"Universidade Federal de Ouro Preto, Ouro Preto, MG, BR",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Adv. Technol., Samsung Res. Inst., Campinas, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, Universidade Federal de Minas, Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas, Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas, Gerais, Brazil",Minas Gerais,MG,Sudeste
"Laboratory of Vision, Robotics and Imaging, Universidade Federal do Paraná, Brazil",Paraná,PR,Sul
"Laboratory of Vision, Robotics and Imaging, Universidade Federal do Paraná, Brazil",Paraná,PR,Sul
"Department of Computer Science, Universidade Federal de Minas, Gerais, Brazil",Minas Gerais,MG,Sudeste
"Informatics Institute, Federal University of Rio Grande do Sul, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Informatics Institute, Federal University of Rio Grande do Sul, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Universidade Federal Rural de Pernambuco, Recife, PE, BR",Pernambuco,PE,Nordeste
"Projeto de P&D CIn/Samsung, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Universidade Federal de Pernambuco, Recife, PE, BR",Pernambuco,PE,Nordeste
"Desenvolvimento para a Informática, Samsung Instituto de, Campinas, Brazil",São Paulo,SP,Sudeste
"Universidade Federal da Bahia, Salvador, BA, BR",Bahia,BA,Nordeste
"Federal University of Alagoas - UFAL, Arapiraca, AL, Brazil",Alagoas,AL,Nordeste
"University of Groningen, Groningen, The Netherlands",Internacional,,
"ICMC - USP, São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Universidad Católica San Pablo, Arequipa, Peru",Internacional,,
"Universidad Católica San Pablo, Arequipa, Peru",Internacional,,
"University of Washington, Seattle, WA, USA",Internacional,,
"Fundação Getulio Vargas, Rio De Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Graduate Program in Computer Science, Federal Univ. of Rio Grande do Su1, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Institute of Informatics, Federal Univ. of Rio Grande do Su1, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Institute of Informatics, Federal Univ. of Rio Grande do Su1, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Johann Bernoulli Institute, University of Groningen, the Netherlands",Internacional,,
"Johann Bernoulli Institute, University of Groningen, the Netherlands",Internacional,,
"Johann Bernoulli Institute, University of Groningen, the Netherlands",Internacional,,
"Universidade Federal de Sao Carlos, Sao Carlos, SP, BR",São Paulo,SP,Sudeste
"Klinikum Augsburg III, Medizinische Klinik, Augsburg, Germany",Internacional,,
"Klinikum Augsburg III, Medizinische Klinik, Augsburg, Germany",Internacional,,
"Klinikum Augsburg III, Medizinische Klinik, Augsburg, Germany",Internacional,,
"Department of Computing, São Paulo State University, Bauru, Brazil",São Paulo,SP,Sudeste
"Regensburg Medical Image Computing, Ostbayerische Technische Hochschule Regensburg, Regensburg, Germany",Internacional,,
"Regensburg Medical Image Computing, Ostbayerische Technische Hochschule Regensburg, Regensburg, Germany",Internacional,,
"Department of Computer Science, Federal Institute of Southeast of Minas Gerais, Rio Pomba, MG, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Federal Institute of Southeast of Minas Gerais, Rio Pomba, MG, Brazil",Minas Gerais,MG,Sudeste
"Radiology and Clinical Neuroscience, University of Calgary, Calgary, Canada",Internacional,,
"Radiology and Clinical Neuroscience, University of Calgary, Calgary, Canada",Internacional,,
"Radiology and Clinical Neuroscience, University of Calgary, Calgary, Canada",Internacional,,
"Institute of Mathematical and Computer Sciences (ICMC), University of São Paulo (USP), São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematical and Computer Sciences (ICMC), University of São Paulo (USP), São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Instituto de Informática-UFRGS, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Instituto de Informática-UFRGS, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Department of Computer Science, Universidade Federal de Minas Gerais, Minas Gerais",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Minas Gerais",Minas Gerais,MG,Sudeste
"Departement of Geometrical Computing, Universiteit Utrecht, Utrecht, CC, The Netherlands",Internacional,,
"Departement of Geometrical Computing, Universiteit Utrecht, Utrecht, CC, The Netherlands",Internacional,,
"Departamento de Expressso Grafica, Universidade Federal de Santa Catarina, Florianopolis, Brazil",Santa Catarina,SC,Sul
"Departamento de Expressso Grafica, Universidade Federal de Santa Catarina, Florianopolis, Brazil",Santa Catarina,SC,Sul
"Departamento de Expressso Grafica, Universidade Federal de Santa Catarina, Florianopolis, Brazil",Santa Catarina,SC,Sul
"Instituto de Informática - UFRGS, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Instituto de Informática - UFRGS, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Tecgraf Institute and Computer Science Department, Pontifical Catholic University of Rio de Janeiro PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Tecgraf Institute and Computer Science Department, Pontifical Catholic University of Rio de Janeiro PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Tecgraf Institute and Computer Science Department, Pontifical Catholic University of Rio de Janeiro PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Centro de Cálculo, Universidad de la República, Montevideo-Uruguay",Internacional,,
"Centro de Cálculo, Universidad de la República, Montevideo-Uruguay",Internacional,,
"Universidade Federal de Ouro Preto, Ouro Preto, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Ouro Preto, Ouro Preto, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"UFSCar - Federal University of São Carlos. Rod., São Carlos, (SP), Brazil",São Paulo,SP,Sudeste
"UNESP - São Paulo State University, Bauru, (SP), Brazil",São Paulo,SP,Sudeste
"UNESP - São Paulo State University, Bauru, (SP), Brazil",São Paulo,SP,Sudeste
"Vsoft Tecnologia, João Pessoa, Paraiba, Brazil",Paraíba,PB,Nordeste
"Vsoft Tecnologia, João Pessoa, Paraiba, Brazil",Paraíba,PB,Nordeste
"Vsoft Tecnologia, João Pessoa, Paraiba, Brazil",Paraíba,PB,Nordeste
"Universidade Federal de Campina Grande, Campina Grande, PB, BR",Paraíba,PB,Nordeste
"Universidade Federal de Campina Grande, Campina Grande, PB, BR",Paraíba,PB,Nordeste
"Universidade Federal da Paraiba Centro de Ciencias da Saude, Joao Pessoa, PB, BR",Paraíba,PB,Nordeste
"Vsoft Tecnologia João Pessoa-PB, Brazil",Paraíba,PB,Nordeste
"Vsoft Tecnologia João Pessoa-PB, Brazil",Paraíba,PB,Nordeste
"Vsoft Tecnologia João Pessoa-PB, Brazil",Paraíba,PB,Nordeste
"Federal University of Campina Grande Campina Grande-PB, Brazil",Paraíba,PB,Nordeste
"Federal University of Campina Grande Campina Grande-PB, Brazil",Paraíba,PB,Nordeste
"Federal University of Paraiba João Pessoa-PB, Brazil",Paraíba,PB,Nordeste
"Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Pontifical Catholic University of Paraná (PUCPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Computing Department, Federal University of Ouro Preto (UFOP), Ouro Preto, MG, Brazil",Minas Gerais,MG,Sudeste
"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Postgraduate Program in Informatics, Pontifical Catholic University of Paraná (PUCPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil",Paraná,PR,Sul
"School of Arts, Sciences and Humanities of the University São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"School of Arts, Sciences and Humanities of the University São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Escola Politecnica of the University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computing, Federal Institute of São Paulo, Votuporanga, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computer Sciences, Federal University of São Carlos, São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Universidade Federal Rural de Pernambuco, Recife, PE, BR",Pernambuco,PE,Nordeste
"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Projeto de P&D CIn/Samsung, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Universidade Federal de Pernambuco, Recife, PE, BR",Pernambuco,PE,Nordeste
"Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil",Pernambuco,PE,Nordeste
"Samsung Instituto de Desenvolvimento para a Informática, Campinas, Brazil",São Paulo,SP,Sudeste
"Federal University of Technology, Paraná",Paraná,PR,Sul
University of São Paulo,São Paulo,SP,Sudeste
"Electrical Engineering Department, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"School of Arts, Sciences and Humanities, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Cardiology and Pulmonary Division of Heart Institute, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"School of Arts, Sciences and Humanities, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Departamento de Informtica, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informtica, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"ICMC - Universidade de São Paulo, São Paulo, Brasil",São Paulo,SP,Sudeste
"ICMC - Universidade de São Paulo, São Paulo, Brasil",São Paulo,SP,Sudeste
"Departamento de Matemática, Universidade Federal do Espírito Santo, Espírito Santo, Brasil",Espírito Santo,ES,Sudeste
"New York University, New York, NY, US",Internacional,,
"Institue of Mathematics and Statistics, University of São Paulo",São Paulo,SP,Sudeste
"Institue of Mathematics and Statistics, University of São Paulo",São Paulo,SP,Sudeste
"Johann Bernoulli Institute, University of Groningen",Internacional,,
"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science and Statistics (DCCE), São Paulo State University (UNESP), São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science and Statistics (DCCE), São Paulo State University (UNESP), São Paulo, Brazil",São Paulo,SP,Sudeste
"Universidade Federal de Uberlandia, Uberlandia, MG, BR",Minas Gerais,MG,Sudeste
"Center of Mathematics, Computing and Cognition, Federal University of ABC, Santo André, Uberlândia, Brazil",Minas Gerais,MG,Sudeste
"Federal Institute of Triangulo Mineiro (IFTM), Ituiutaba, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Faculty of Computation (FACOM), Federal University of Uberlândia (UFU), Uberlândia, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"ICMC, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"ICMC, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"ICMC, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"ICMC, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematical and Computer Sciences, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Computing University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Department of Mathematics and Computing Science, University of Groningen, Groningen, the Netherlands",Internacional,,
"Institute of Computing University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Intelligent Vision Research Lab, Federal University of Bahia",Bahia,BA,Nordeste
"Intelligent Vision Research Lab, Federal University of Bahia",Bahia,BA,Nordeste
"Intelligent Vision Research Lab, Federal University of Bahia",Bahia,BA,Nordeste
Southeast State University of Bahia,Bahia,BA,Nordeste
"Intelligent Vision Research Lab, Federal University of Bahia",Bahia,BA,Nordeste
"Institute of Computing, University of Campinas, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Dept. of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India",Internacional,,
"Laboratory of Image Data Science, University of Campinas",São Paulo,SP,Sudeste
"Laboratory of Image Data Science, University of Campinas",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Federal University of Technology, Parana, Brazil",Paraná,PR,Sul
"Amanda Canestraro and Rafael Wagner, Institutos Lactec, Brazil",Paraná,PR,Sul
"Amanda Canestraro and Rafael Wagner, Institutos Lactec, Brazil",Paraná,PR,Sul
"Inst. Lactec, Curitiba, Brazil",Paraná,PR,Sul
"Inst. Lactec, Curitiba, Brazil",Paraná,PR,Sul
"Companhia Paranaense de, Energia, Brazil",Paraná,PR,Sul
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo - UNIFESP, São José dos Campos, SP, Brazil",São Paulo,SP,Sudeste
"Advanced Technologies SAMSUNG Research Institute, Campinas, SP, Brazil",São Paulo,SP,Sudeste
