id,keyword
2472,MEDICAL SERVICES
2473,PROBABILITY DISTRIBUTION
2474,PRE-DEFINED MODEL
2475,GREAT VALUE
2476,PROBABILITY VALUES
2477,OVERVIEW OF METHODS
2478,HOSPITAL INFORMATION SYSTEM
2479,SHIPBUILDING
2480,RULE-BASED APPROACH
2481,OFFSHORE INDUSTRY
2482,BLOCKING PROBABILITY
2483,JAVASCRIPT OBJECT NOTATION
2484,FORM UNDERSTANDING
2485,TEXT DETECTION
2486,GRADIENT METHODS
2487,IMAGE GRADIENT
2488,GRAPHICAL REPRESENTATION
2489,IMAGE PROCESSING ALGORITHMS
2490,GRADIENT OPERATOR
2491,SMALL SAMPLE DATA
2492,GRID GRAPH
2493,FINITE SET
2494,EDGE DETECTION METHOD
2495,SALIENCY MAP
2496,UNIQUE LABEL
2497,DISCRETE LABELS
2498,UNIFORM REGION
2499,COHERENT REGIONS
2500,SELECTIVE PROPERTIES
2501,STRUCTURED DATA
2502,ITERATIVE METHODS
2503,OBJECTIVE INFORMATION
2504,HIGH ADHERENCE
2505,ACCURATE DELINEATION
2506,OBJECT-BASED METHOD
2507,OBJECT BASED
2508,IMAGE FORESTING TRANSFORM
2509,SUPERPIXELS
2510,LAYER SEGMENTATION
2511,REGULAR FUNCTION
2512,GOOD SEGMENTATION
2513,SHORTEST PATH
2514,FUZZY SET
2515,TOPOLOGICAL FEATURES
2516,LINEAR TIME
2517,NETWORK INPUT
2518,GOOD MARKER
2519,DISTANCE MAP
2520,OBJECTIVE MARKERS
2521,TOTAL VARIATION REGULARIZATION
2522,MARKER PAIRS
2523,PASCAL VOC DATASET
2524,SIZE METRICS
2525,FUZZY VALUES
2526,GROUND TRUTH SEGMENTATION
2527,AUTOMATIC MARKER PROPOSAL
2528,HIERARCHY BASED
2529,SEGMENTATION LAYER
2530,HOLISTIC APPROACH
2531,LOCAL APPROACH
2532,GENERAL LEARNING
2533,PIXEL-BASED APPROACH
2534,MARGINAL DISTRIBUTION
2535,TRUTH LABELS
2536,DICE SIMILARITY COEFFICIENT
2537,AMOUNT OF LABELS
2538,HOLISTIC MODEL
2539,GENERAL POWER
2540,SKIN DETECTION
2541,TREE TRUNKS
2542,TRUNK SEGMENTS
2543,CENTRAL LINE
2544,PARTS OF THE TREE
2545,ORIGINAL ARCHITECTURE
2546,TRUNK DIAMETER
2547,IMAGES OF TREES
2548,TREE DETECTION
2549,TRUNK REGION
2550,MANUAL DELINEATION
2551,STROKE (MEDICAL CONDITION)
2552,DIAGNOSTIC METHODS
2553,ARTIFICIAL INTELLIGENCE TECHNIQUES
2554,HIDDEN NEURONS
2555,LARGE VOLUMES OF DATA
2556,BASELINE ARCHITECTURE
2557,MULTIMODAL MODEL
2558,MEMORY FOOTPRINT
2559,PYTORCH
2560,LINEAR TRANSFORMATION
2561,HYPERBOLIC TANGENT
2562,COMPLEX DATASETS
2563,LIMITED CAPABILITY
2564,SUBMODULE
2565,CARTESIAN SPACE
2566,SPARSE TENSOR
2567,EXTRA DIMENSION
2568,HYPERSPHERE
2569,USE OF BIAS
2570,ISOTROPIC SCALING
2571,NEURAL COMPRESSION
2572,ORTHOGONAL PROJECTION
2573,NON LINEAR ACTIVATION
2574,ASSOCIATIVITY
2575,PEDIATRICS
2576,MOBILE APPLICATIONS
2577,NEONATAL
2578,MOBILE APP
2579,PAIN ASSESSMENT
2580,INTENSIVE CARE UNIT
2581,PAIN SCORES
2582,REAL SITUATION
2583,PAIN INTENSITY
2584,NEONATOLOGISTS
2585,PRESENCE OF PAIN
2586,EVERYDAY USE
2587,SUDDEN MOVEMENTS
2588,HOME SCREEN
2589,BASELINE IMAGING
2590,CLASSIFICATION MODEL
2591,TENSORFLOW
2592,FAULT DIAGNOSIS
2593,ELECTRIC PUMP
2594,ONE-CLASS CLASSIFICATION
2595,ELECTRIC SUBMERSIBLE PUMP
2596,OIL AND GAS
2597,CLASSIFICATION APPLICATIONS
2598,GAS INDUSTRY
2599,ISOLATION FOREST
2600,UPPER BOUND
2601,MACHINE LEARNING TECHNIQUES
2602,NORMAL BEHAVIOR
2603,ABNORMAL BEHAVIOR
2604,KERNEL FUNCTION
2605,IDEAL SOLUTION
2606,NORMAL CLASS
2607,PROPORTION OF OUTLIERS
2608,ELECTRICAL SUBMERSIBLE PUMP
2609,VORONOI DIAGRAM
2610,FACE ISSUES
2611,TRAIN CLASSIFICATION MODELS
2612,DATA ENTRY
2613,PROBABILITY VECTOR
2614,TEST SUBSET
2615,CONCEPT DRIFT
2616,SUBSET OF CLASSES
2617,VALIDATION SUBSET
2618,ORGANIZATION OF SPACE
2619,POINT R
2620,MODEL INSTANCES
2621,VALIDATION DATA
2622,MANIFOLDS
2623,MANIFOLD RANKING
2624,TASK REPRESENTATIONS
2625,RETRIEVAL RESULTS
2626,TEMPORAL DIMENSION
2627,GLOBAL MEASURES
2628,SIMILAR INFORMATION
2629,RANKING TASK
2630,RANKED LIST
2631,HYPERGRAPH
2632,LIST OF SETS
2633,GALLIUM NITRIDE
2634,GENERATORS
2635,MODELS IN THE LITERATURE
2636,CONDITIONING FACTORS
2637,LIPSCHITZ CONTINUOUS
2638,DISCRIMINATOR NETWORK
2639,WASSERSTEIN DISTANCE
2640,STYLEGAN
2641,SPECTRAL NORMALIZATION
2642,CAUSAL GRAPH
2643,GRADIENT PENALTY
2644,INCEPTION NETWORK
2645,SYMMETRIC MATRICES
2646,SAMPLING WEIGHTS
2647,ROBUST LOSS
2648,NOISY DATA
2649,SMALL LOSS
2650,CLEAN SAMPLES
2651,TYPES OF NOISE
2652,CLEAR SET
2653,NEGATIVE LEARNING
2654,UNSUPERVISED WAY
2655,SOURCE LABELS
2656,TRUE CLASS
2657,MAIN APPROACHES
2658,SOFT TRANSITION
2659,INTUITIVE WAY
2660,SET OF VIDEOS
2661,SPEED RESULTS
2662,LARGE SET OF IMAGES
2663,MULTIPLE STYLES
2664,LOSS OF CONTENT
2665,MARKOV RANDOM FIELD
2666,STYLE IMAGE
2667,CURRENT PROTOTYPE
2668,BACKGROUND PIXELS
2669,SELFIE
2670,MATHEMATICAL MODEL
2671,TWO DIMENSIONAL DISPLAYS
2672,REAL-TIME SIMULATION
2673,POSITION-BASED DYNAMICS
2674,COMPUTER SIMULATIONS
2675,3D SIMULATION
2676,PHYSICS ENGINE
2677,FINITE ELEMENT METHOD
2678,RIGID BODY
2679,INEQUALITY CONSTRAINTS
2680,CALCULATION STEPS
2681,SIMULATION RUN
2682,OBJECT SURFACE
2683,PHYSICAL EXPERIMENTS
2684,COMPLEX OBJECTS
2685,DISTANCE CONSTRAINTS
2686,RIGID MODEL
2687,FRAMES PER SECOND
2688,PHYSICAL SIMULATION
2689,LOW STRETCH
2690,REVERSE MAPPING
2691,FILM REGION
2692,UNIFORM GRID
2693,SIMULATION PROCESS
2694,MICROSCOPY
2695,MERGING
2696,MACROSCOPIC MODEL
2697,SMALL GROUP
2698,COMPLEX ENVIRONMENT
2699,FREE SPACE
2700,PATH PLANNING
2701,SOCIAL FORCES
2702,NUMBER OF AGENTS
2703,COMPETITION MODEL
2704,DISCRETE SPACE
2705,LARGE CROWDS
2706,OPERATOR SPLITTING
2707,MERGE OPERATION
2708,CROWD DENSITY
2709,CROWD OF PEOPLE
2710,VIRTUAL HUMAN CROWDS
2711,BLOBBY MODELS.
2712,INDEXES
2713,DATA STRUCTURE
2714,SIMULATED FLUID
2715,3D GRID
2716,GRID SIZE
2717,POWER-OF-TWO
2718,CURRENT NODE
2719,DEPTH-FIRST
2720,GAME INDUSTRY
2721,QUADTREE
2722,LEFT CHILD
2723,BOTTOM-UP FASHION
2724,BIT-SHIFT
2725,LIGHT SOURCES
2726,INDIRECT LIGHT
2727,SAMPLING METHOD
2728,FINAL IMAGE
2729,VISUAL MAP
2730,CLUSTER CENTROIDS
2731,UNIT CIRCLE
2732,SURFACE POINTS
2733,LIGHT LEAKAGE
2734,GLOBAL ILLUMINATION
2735,VPLS
2736,REAL TIME
2737,TEXT RECOGNITION
2738,HIDDEN MARKOV MODELS
2739,GRADIENT PROBLEM
2740,MILLIONS OF PARAMETERS
2741,OPTICAL MODEL
2742,LANGUAGE MODEL
2743,POINT-WISE MULTIPLICATION
2744,GATED CONVOLUTIONAL NEURAL NETWORKS
2745,GATED CNN
2746,WIDE RANGE OF APPLICATIONS
2747,VIDEO DATA
2748,SMART HOME
2749,COMPRESSED FORMAT
2750,PUBLIC BENCHMARK
2751,HIGH COMPUTATIONAL LOAD
2752,COMPUTATIONAL COMPLEXITY
2753,MOTION VECTOR
2754,RGB PIXEL
2755,RESNET-50 NETWORK
2756,USE OF INFORMATION
2757,FLOATING-POINT OPERATIONS
2758,COMPRESSED DOMAIN PROCESSING
2759,BACKGROUND SUBTRACTION
2760,KALMAN FILTER
2761,DOUBLE COUNTING
2762,COUNTING ACCURACY
2763,CORNER POINTS
2764,VEHICLE DETECTION
2765,TRACKING STEP
2766,DOGS
2767,BRIGHTNESS
2768,LUMINANCE RATIO
2769,SIFT KEYPOINTS
2770,ILLUMINATION CHANGES
2771,LINEAR APPROACH
2772,STRONG LIGHT
2773,DIRECT SOURCE
2774,LINEAR ALGORITHM
2775,STRONG SOURCE
2776,UNIFORM ILLUMINATION
2777,DIFFERENCE OF GAUSSIAN
2778,CONTRAST PERCEPTION
2779,LUMINANCE DIFFERENCE
2780,UNIFORM SOURCE
2781,LEVEL OF INVARIANCE
2782,SUBSET OF IMAGES
2783,SCALE SPACE FEATURE DETECTOR
2784,ILLUMINATION INVARIANCE
2785,INSTRUCTION SETS
2786,REGISTERS
2787,FILTRATION PERFORMANCE
2788,PARALLELIZATION
2789,NUMERICAL ERRORS
2790,DIGITAL FILTER
2791,SIDE OF THE IMAGE
2792,IMAGE BLOCK
2793,IMAGES IN ROW
2794,BILATERAL FILTER
2795,PIXEL BLOCK
2796,SHARED MEMORY
2797,SINGLE INSTRUCTION
2798,CAUSAL COMPONENTS
2799,GPU PROCESSING
2800,HIGH PERFORMANCE COMPUTING
2801,SHARPENING FILTER
2802,INTERPOLATED IMAGE
2803,SECOND DERIVATIVE
2804,PIXEL INTENSITY
2805,DOWNSCALING
2806,SOURCE IMAGES
2807,MAGNIFICATION IMAGES
2808,OPTIMAL PARAMETER VALUES
2809,EMPIRICAL EVALUATION
2810,NEIGHBORING PIXELS
2811,MAGNIFICATION FACTOR
2812,FILTER WINDOW
2813,SIMPLE FILTER
2814,IMAGE SHARPNESS
2815,ORIGINAL PIXEL
2816,SHOT NOISE
2817,NOISE INTENSITY
2818,RESIDUAL LEARNING
2819,ATTENTION WEIGHTS
2820,LEARNING-BASED TECHNIQUES
2821,NOISE ESTIMATION
2822,CHANGE DETECTION
2823,RESIDUAL NETWORK
2824,SCENE CHANGES
2825,PROCESSING STRATEGIES
2826,TRAFFIC MONITORING
2827,RESIDUAL MODULE
2828,MULTISCALE PROCESS
2829,FOREGROUND REGIONS
2830,SINGLE CONVOLUTIONAL LAYER
2831,VIDEO CAPTURE
2832,BAD WEATHER
2833,DYNAMIC BACKGROUND
2834,BACKPROPAGATION
2835,IMAGING BIOMARKERS
2836,DELINEATION OF OBJECTS
2837,M-CURRENT
2838,MARKED REGIONS
2839,OUTPUT CHANNELS
2840,ANNOTATED SAMPLES
2841,OBJECT DELINEATION
2842,STRAIN
2843,FORCE
2844,IMAGE DISTORTION
2845,VIDEO IMAGES
2846,HIGH-QUALITY RESULTS
2847,INVERTIBLE
2848,JACOBIAN MATRIX
2849,INVERSE TRANSFORMATION
2850,CURRENT FRAME
2851,EDITION SOFTWARE
2852,DEFORMATION FIELD
2853,INPUT PIXELS
2854,INPUT DOMAIN
2855,WARPED IMAGE
2856,FORWARD MAPPING
2857,OUTPUT PIXEL
2858,VOLUME RENDERING
2859,VOLUME-PRESERVING
2860,MAJOR AXIS
2861,IMAGE WARPING
2862,VIDEO RETIMING
2863,TIME WARP
2864,IMAGE AND VIDEO PROCESSING
2865,ROBOT SENSING SYSTEMS
2866,RGB-D INFORMATION
2867,DEPTH DATA
2868,WEIGHTING SCHEME
2869,COLOR SENSOR
2870,SMALLER ERROR
2871,COLOR INFORMATION
2872,GEOMETRIC ERRORS
2873,TANGENT PLANE
2874,NORMAL MAP
2875,VISUAL ODOMETRY
2876,FRAME TO MODEL
2877,SPORTS
2878,FORECASTING
2879,FOOTBALL MATCH
2880,PREDICTION ERROR
2881,POISSON DISTRIBUTION
2882,TARGET REGION
2883,ACTIVITY SCORE
2884,GAMBLING
2885,MEAN PREDICTION
2886,VISUAL DISPLAY
2887,TOTAL ERROR
2888,INTEGER NUMBER
2889,REPRESENTATIVE POINTS
2890,AVERAGE ABSOLUTE ERROR
2891,PROBABILISTIC FORECASTS
2892,HALF OF THE SEASON
2893,HOME TEAM
2894,TEAM SCORES
2895,FORECAST QUALITY
2896,PIECES OF INFORMATION
2897,WORST PERFORMANCE
2898,FOOTBALL ANALYTICS
2899,TOOLS
2900,SWITCHES
2901,MEDIUM-SIZED CITIES
2902,CRIME TYPES
2903,CRIME PATTERNS
2904,DAYS OF PERIOD
2905,ROAD NETWORK
2906,SPATIAL REPRESENTATION
2907,CRIME RATES
2908,URBAN INFRASTRUCTURE
2909,FINE-GRAINED ANALYSIS
2910,INFRASTRUCTURE IMPROVEMENTS
2911,STREET CORNERS
2912,CRIME DATA
2913,SECURITY AUTHORITIES
2914,MAIN AVENUES
2915,CRIME MAPPING
2916,RED BLOOD CELLS
2917,FUNCTIONAL INTEGRITY
2918,SICKLE CELL
2919,INTERESTING CLASS
2920,CELL DEFORMATION
2921,RED BLOOD CELL DEFORMABILITY
2922,FEATURE DIMENSION
2923,USE OF FEATURES
2924,BLOOD SMEARS
2925,ARTIFICIAL NEURAL NETWORK MODEL
2926,IMAGE DATABASE
2927,INTEGRAL SOLUTION
2928,FOURIER COEFFICIENTS
2929,CHALLENGING CASES
2930,REPRESENTATION OF FUNCTION
2931,PERIPHERAL BLOOD SMEAR
2932,CHARACTERISTICS OF ELEMENTS
2933,SHAPE DESCRIPTOR
2934,TEETH
2935,DENTISTRY
2936,X-RAYS
2937,TOOTH SEGMENTATION
2938,DENTISTS
2939,AUTOMATIC METHOD
2940,GAP AREA
2941,TOOTH POSITION
2942,TOOTH SHAPE
2943,DENTAL IMAGING
2944,STANDARD VALUES
2945,TEST DATASET
2946,DENTAL ARCH
2947,AUTOMATIC ANALYZER
2948,STEADY-STATE
2949,HUMAN VISION
2950,LOCK-IN AMPLIFIER
2951,RAW DATA
2952,EXPERIMENTAL TIME
2953,VISUAL CORTEX
2954,REFERENCE SIGNAL
2955,STIMULUS DURATION
2956,RECONSTRUCTION QUALITY
2957,STIMULUS FREQUENCY
2958,TARGET FREQUENCY
2959,BLACK PIXELS
2960,STIMULUS IMAGES
2961,REFERENCE WAVE
2962,TOTAL EXPERIMENT TIME
2963,CENTER OF WINDOW
2964,TIME DURATION
2965,SIGNAL PROCESSING
2966,VISUAL FIELD RECONSTRUCTION
2967,BRAIN-COMPUTER INTERFACES (BCI)
2968,3D SHAPE
2969,DISEASE STAGE
2970,GRAY MATTER
2971,SHAPE FEATURES
2972,SHAPE ANALYSIS
2973,HEAT KERNEL
2974,POSITIVE GROUP
2975,PUTAMEN
2976,SIMILARITY MATRIX
2977,SUBCORTICAL REGIONS
2978,DEEP STRUCTURE
2979,SHAPE OF REGIONS
2980,MARCHING CUBES ALGORITHM
2981,DEEP REGIONS
2982,FREESURFER
2983,BRAIN ANALYSIS
2984,DISEASE PROGRESSION
2985,ROCKS
2986,SAMPLE PROCESSING
2987,POWER CALCULATION
2988,PORE SIZE DISTRIBUTION
2989,ROCK SAMPLES
2990,RESERVOIR ROCK
2991,POROSITY VALUES
2992,LOWER LIMIT
2993,IMAGEJ SOFTWARE
2994,SAMPLE VOLUME
2995,COMPARISON OF VALUES
2996,PORE VOLUME
2997,PORE AREA
2998,CALCULATION OF PROPERTIES
2999,SEGMENTATION TECHNIQUES
3000,PORE DISTRIBUTION
3001,HISTOGRAM PEAK
3002,ROCK PROPERTIES
3003,SET OF SLICES
3004,UCT IMAGES
3005,POROSITY PROPERTIES
3006,CLUSTERING METHODS
3007,VERTEX LABELS
3008,COMMUNITY NETWORKS
3009,MULTILEVEL METHOD
3010,GENERAL METHOD
3011,VALUES IN THE RANGE
3012,GENERAL STRATEGY
3013,EDGE WEIGHTS
3014,COVERAGE OF REGIONS
3015,MULTILEVEL STRATEGY
3016,GRAPH-BASED METHODS
3017,DETERMINISTIC STRATEGY
3018,NEIGHBORHOOD RADIUS
3019,NATURAL SCENE IMAGES
3020,GRAPH ATTENTION NETWORK
3021,GRAPH NEURAL NETWORK MODEL
3022,ADJACENCY GRAPH
3023,ATTENTION FUNCTION
3024,DIRECTED GRAPH
3025,COMPLEX IMAGE
3026,TARGET NODE
3027,TRANSITION FUNCTION
3028,RECTANGULAR DOMAIN
3029,GEOMETRIC INFORMATION
3030,SALIENT OBJECT
3031,UNIFORM DISTRIBUTION
3032,RANDOM DISTRIBUTION
3033,OBJECT SIZE
3034,DISTRIBUTION OF POSITIONS
3035,RANDOM FLIPPING
3036,RANDOM HORIZONTAL FLIPPING
3037,ADAPTIVE FUNCTIONING
3038,CLASS INSTANCES
3039,REGION PROPOSAL
3040,REFINEMENT STEP
3041,NON-MAXIMUM SUPPRESSION
3042,ANNOTATION CATEGORIES
3043,BACKGROUND CLASS
3044,FC LAYER
3045,CHARACTER IMAGES
3046,INSTANCES OF CATEGORIES
3047,VECTOR CORE
3048,WEAKLY SUPERVISED CHARACTER DETECTION
3049,LICENCE PLATE RECOGINITION
3050,WEAK SUPERVISON
3051,MACHINERY
3052,DATA GENERATION
3053,ALPHA MATTE
3054,VIRTUAL CAMERA
3055,FOOD CATEGORIES
3056,NUTRITION MONITORING
3057,FOOD CLASSIFICATION SYSTEM
3058,POPULATION GROWTH
3059,TYPE OF FOOD
3060,FOOD IMAGES
3061,BRAZILIAN FOOD
3062,DIETARY MONITORING
3063,RELATED OUTCOMES
3064,CORRECT PREDICTIONS
3065,NUTRITION INFORMATION
3066,CHICKEN BREAST
3067,HUMAN-COMPUTER INTERACTION
3068,MISSING AREAS
3069,HOLE REGION
3070,PATCH MATCHING
3071,AS HOLE
3072,CONTEXT ENCODER
3073,REFINEMENT NETWORK
3074,ISOTROPIC DIFFUSION
3075,IMAGE BORDERS
3076,MISSING PARTS
3077,ENCODER NETWORK
3078,CONVOLUTION BASED
3079,DIFFUSION BASED
3080,PATCH BASED
3081,VIOLENCE DETECTION
3082,DYNAMIC IMAGING
3083,ACT OF VIOLENCE
3084,LOCALIZATION ERROR
3085,REFINEMENT METHOD
3086,VIDEO DATASET
3087,SVM CLASSIFIER
3088,EXAMPLE OF DATASET
3089,POSITIVE INSTANCES
3090,PERSON DETECTION
3091,VIOLENCE IN THE REGION
3092,DECODER PART
3093,VIDEO LENGTH
3094,VIOLENCE LOCALIZATION
3095,DYNAMIC IMAGES
3096,VIDEO SUMMARIZATION
3097,SALIENCY DETECTION
3098,PAYLOADS
3099,NETWORK SLICING
3100,ARRAYS
3101,TRAFFIC CLASSIFICATION
3102,PRIVACY
3103,MOBILE NETWORK
3104,SERVICE QUALITY
3105,PLAINTEXT
3106,FOURTH STEP
3107,REPRODUCING KERNEL HILBERT SPACE
3108,NETWORK PACKETS
3109,PACKET HEADER
3110,MALWARE
3111,TRANSPORT PROTOCOL
3112,NETWORK INTERFACE
3113,PACKET SIZE
3114,SDN
3115,FINE TUNING
3116,DRONES
3117,IMAGE PROPERTIES
3118,IMAGE TRANSFORMATION
3119,ROBUST CLASSIFICATION
3120,BIOLOGICAL NEURAL NETWORKS
3121,RANDOM INITIALIZATION
3122,COMPRESSION LEVEL
3123,EARLY EPOCH
3124,END OF PROCESS
3125,VARIATION IN ACCURACY
3126,RANDOM WEIGHTS
3127,NUMBER OF CONVOLUTIONAL FILTERS
3128,LEVELS OF AGGRESSION
3129,FILTERS IN LAYER
3130,PRUNING METHOD
3131,WORTH NOTICING
3132,MAGNITUDE OF WEIGHTS
3133,NEURAL NETWORK COMPRESSION
3134,STRUCTURED PRUNING
3135,WINNING TICKETS
3136,WEIGHT REWINDING
3137,FERTILIZERS
3138,DUCTS
3139,SURFACE EMITTING LASERS
3140,INFRARED IMAGING
3141,SEDIMENTATION PROFILES
3142,SEDIMENT
3143,CCD CAMERA
3144,INFORMATION AND COMMUNICATION TECHNOLOGIES
3145,INPUT LAYER
3146,NON-INVASIVE IMAGING
3147,SCALE MODEL
3148,DEPOSITION MODELING
3149,3D LASER SCANNING
3150,NEURAL NETWORK ALGORITHM
3151,PIXEL WINDOW
3152,INFRARED THERMOGRAPHY
3153,NOISE IN DATA
3154,PRESENCE OF NOISE
3155,GEODESIC DISTANCE
3156,NEIGHBORHOOD SYSTEM
3157,LARGE SAMPLE SIZE
3158,DISTANCE MATRIX
3159,KERNEL PRINCIPAL COMPONENT ANALYSIS
3160,MATRIX OF PAIRWISE DISTANCES
3161,CLUSTERS OF POINTS
3162,SILHOUETTE COEFFICIENT
3163,COORDINATES OF POINTS
3164,SPECIES IDENTIFICATION
3165,BUTTERFLY SPECIES
3166,LEPIDOPTERA
3167,IMPORTANT INSECT
3168,NATURAL INSECT
3169,IMAGES OF SPECIES
3170,AUTOMATIC SYSTEM
3171,AUTOMATIC IDENTIFICATION SYSTEM
3172,SPECIES RECOGNITION
3173,MONARCH BUTTERFLY
3174,BUTTERFLY WINGS
3175,DESCRIPTION OF PARAMETERS
3176,TEXTURE PATTERNS
3177,WING SHAPE
3178,BUTTERFLY IDENTIFICATION
3179,WILD BOAR
3180,TEXTURE ANALYSIS METHODS
3181,NATIVE SPECIES
3182,INVASIVE SPECIES
3183,SPECIES OF FAUNA
3184,AERIAL IMAGES
3185,GABOR FILTERS
3186,NATIVE COUNTERPARTS
3187,RESPECTIVE CLASSES
3188,PROTEINS
3189,AMINO ACIDS
3190,PROTEIN SEQUENCE
3191,SECONDARY STRUCTURE
3192,AMINO ACID SEQUENCE
3193,BIOLOGICAL PROPERTIES
3194,SEQUENCE INFORMATION
3195,PREDICTION METHODS
3196,CLASS POSITION
3197,SEQUENCE PROPERTIES
3198,FOLD ANALYSIS
3199,3D STRUCTURE
3200,PROTEIN DATA BANK
3201,LOCAL ALIGNMENT
3202,ACIDS IN SEQUENCE
3203,GLOBAL CLASSIFICATION
3204,END OF THE PROTEIN
3205,RESULTS IN THE LITERATURE
3206,PRECISION RATE
3207,BIDIRECTIONAL NETWORK
3208,AMINO ACID DISTANCE
3209,CLASSIFIER EMSEMBLE
3210,PROTEIN STRUCTURE PREDICTION
3211,LARGE MARGIN
3212,ADVERSARIAL ATTACKS
3213,ADVERSARIAL EXAMPLES
3214,POSITIVE SAMPLES
3215,SAMPLE XI
3216,NETWORK OUTPUT
3217,HINGE LOSS
3218,MARGINAL VALUE
3219,BLACK-BOX ATTACKS
3220,NOISY SET
3221,FAST GRADIENT SIGN METHOD
3222,ENTIRE TEST SET
3223,MARGIN CLASSIFIER
3224,NOISE LABEL DATA
3225,POSE MACHINES
3226,ACCURACY AND PRECISION
3227,TENSOR DECOMPOSITION
3228,SIGMOID ACTIVATION
3229,KERNEL OF LAYER
3230,POINTWISE CONVOLUTION
3231,ATTENTION BLOCK
3232,LOW-POWER DEVICES
3233,ELEMENT-WISE MULTIPLICATION
3234,LOW-RANK APPROXIMATION
3235,6-DOF POSE
3236,IMAGE SENSOR
3237,RANDOM DATA
3238,FAST MOTION
3239,PUBLIC DOMAIN
3240,POLYLACTIC ACID
3241,RANDOM LOCATIONS
3242,OBJECT POSE
3243,TEXTURE OF OBJECTS
3244,DOMAIN RANDOMIZATION
3245,SHAPLEY VALUE
3246,FEATURE SELECTION MECHANISM
3247,GAME THEORY
3248,RESEARCH IN RECENT YEARS
3249,FEATURE SELECTION ALGORITHM
3250,MACHINE LEARNING SOLUTIONS
3251,AMOUNT OF TIME
3252,ALTERNATIVE MODELS
3253,FEATURE SUBSET
3254,ACTIVITY PREDICTION
3255,FEATURE SELECTION METHODS
3256,PART OF CURVE
3257,DIMENSIONAL DATASETS
3258,WRAPPER METHODS
3259,PERFORM FEATURE SELECTION
3260,FEATURE SELECTION APPROACH
3261,FEATURE SELECTION TECHNIQUES
3262,METEOROLOGY
3263,VIDEO SEGMENTS
3264,LEARNING PROCESS
3265,CHANGING WEATHER CONDITIONS
3266,EVALUATION PROCEDURE
3267,IMAGE FRAMES
3268,FOREGROUND OBJECTS
3269,WINTER WEATHER
3270,VIDEO SEGMENTATION
3271,RESIDUAL MAP
3272,COMPLEMENTARY FEATURES
3273,INDIVIDUAL CLASSES
3274,HIGH-LEVEL FEATURES
3275,INDIVIDUAL STREAMS
3276,SINGLE CAMERA
3277,BINARY PROBLEM
3278,NATIONAL HOCKEY LEAGUE
3279,FIGHT DETECTION
3280,VIDEO ANALYSIS
3281,REFERENCE JOINT
3282,TEMPORAL DYNAMICS
3283,SPATIAL RELATIONSHIP
3284,2D ARRAY
3285,DYNAMIC VIDEO
3286,ABILITY OF INFORMATION
3287,RELEVANT PAIRS
3288,JOINT TRAJECTORIES
3289,FEWER EDGES
3290,APPROACH TASK
3291,RANGE OF POSSIBLE APPLICATIONS
3292,VIDEO RECOGNITION
3293,CHANCE OF OVERFITTING
3294,INSTRUMENTS
3295,HIGH-LEVEL UNDERSTANDING
3296,NATURAL LANGUAGE PROCESSING ALGORITHM
3297,SADNESS
3298,HARMONY
3299,SENTIMENT ANALYSIS
3300,SPECIFIC EMOTIONS
3301,RHYTHMIC PATTERNS
3302,EMOTIONAL ASSESSMENT
3303,VISUAL METAPHORS
3304,MUSICAL NOTATION
3305,EDGE WIDTH
3306,PRIMARY EMOTIONS
3307,AUDIOVISUAL SUMMARIES
3308,EMOTION ANALYSIS
3309,MUSICAL COMPOSITION
3310,TRAJECTORY
3311,MOBILE HANDSETS
3312,SPATIOTEMPORAL PHENOMENA
3313,DAILY MOBILITY
3314,TIME AND SPACE
3315,DAILY DATA
3316,SPACE EXPLORATION
3317,MOBILE DATA
3318,SPATIAL GRANULARITY
3319,RESPONSE TIME
3320,ANIMAL CELLS
3321,AGGREGATE LEVEL
3322,RESPONSE ACCURACY
3323,POPULATION MOBILITY
3324,INDIVIDUAL TRAJECTORIES
3325,MENTAL DEMANDS
3326,CARTOGRAPHIC REPRESENTATION
3327,REAL DENSITY
3328,ENTITIES OF INTEREST
3329,CHORD DIAGRAM
3330,NASA TASK LOAD INDEX
3331,TOTAL WORKLOAD
3332,INTERACTION TECHNIQUES
3333,LINEAR MOVEMENT
3334,TIME SLICE
3335,GEOVISUALIZATION
3336,MOVEMENT DATA
3337,GEOVISUAL ANALYSIS
3338,GLASS
3339,AEGYPTI
3340,MOSQUITO EGGS
3341,NUMBER OF EGGS
3342,PERFECT CORRELATION
3343,EGG DEPOSITION
3344,ASSERTIVE
3345,DENGUE VIRUS
3346,AGILITY
3347,YELLOW FEVER
3348,DENGUE FEVER
3349,RELU LAYER
3350,UNIT SIZE
3351,3D FILTER
3352,OPENING OPERATOR
3353,EDGE PRESERVATION
3354,NOISY REGIONS
3355,WIENER FILTER
3356,STRUCTURAL SIMILARITY VALUES
3357,GUIDED FILTER
3358,LOW DOSE
3359,BM3D
3360,HEART
3361,SKIP CONNECTIONS
3362,LONG-RANGE CONNECTIONS
3363,CARDIAC SEGMENTATION
3364,MULTI-CONTEXT INFORMATION
3365,EJECTION FRACTION
3366,FINAL PREDICTION
3367,FINAL LAYER
3368,SEGMENTATION CHALLENGE
3369,LEFT VENTRICULAR
3370,RIGHT VENTRICULAR
3371,3D U-NET
3372,HYPERTROPHIC CARDIOMYOPATHY
3373,CARDIAC IMAGE ANALYSIS
3374,BIOMEDICAL IMAGING
3375,SPECKLE
