1261,LOGIC GATES
449,CONVOLUTION
344,COMPUTER ARCHITECTURE
2388,OPTICAL IMAGING
158,COMPUTATIONAL MODELING
192,DEEP LEARNING
775,OPTICAL CHARACTER RECOGNITION
196,NEURAL NETWORK
378,CONVOLUTIONAL NETWORK
196,CONVOLUTIONAL NEURAL NETWORK
349,RECURRENT NEURAL NETWORK
1458,RECOGNITION RATE
349,CONVOLUTIONAL RECURRENT NEURAL NETWORK
214,TRAINING SET
206,ERROR RATE
601,LEARNING RATE
199,CONVOLUTIONAL LAYERS
1007,PERCENTAGE POINTS
2738,HIDDEN MARKOV MODEL
351,LONG SHORT-TERM MEMORY
1799,DENSE LAYER
1266,BATCH NORMALIZATION
791,WORD ERROR RATE
351,BIDIRECTIONAL LONG SHORT-TERM MEMORY
2401,TEXT LINES
368,EARLY STOPPING
739,DECODING TIME
2561,HYPERBOLIC TANGENT
691,CONVOLUTIONAL BLOCK
2737,HANDWRITTEN TEXT RECOGNITION
197,DEEP NEURAL NETWORKS
284,DISCRETE COSINE TRANSFORMS
2,STREAMING MEDIA
613,IMAGE CODING
739,DECODING
1408,FREQUENCY-DOMAIN ANALYSIS
189,FEATURE EXTRACTION
192,DEEP LEARNING
358,FREQUENCY DOMAIN
1146,ACTION RECOGNITION
2114,VIDEO COMPRESSION
1146,VIDEO ACTION RECOGNITION
196,NEURAL NETWORK
192,DEEP LEARNING
197,DEEP NEURAL NETWORK
290,PUBLIC DATASETS
1711,RGB IMAGES
1153,HUMAN ACTIVITY RECOGNITION
379,COMPUTER VISION RESEARCH
196,CONVOLUTIONAL NEURAL NETWORK
1685,CLASSIFICATION ACCURACY
1214,DISCRETE COSINE TRANSFORM
2122,GROUP OF PICTURES
358,FREQUENCY DOMAIN DATA
771,OPTICAL FLOW
2125,MOTION COMPENSATION
1146,ACTION RECOGNITION
196,CONVOLUTIONAL NEURAL NETWORK
358,FREQUENCY DOMAIN
269,OBJECT DETECTION
888,VIDEOS
461,DETECTORS
34,REAL-TIME SYSTEMS
1161,PROPOSALS
446,OBJECT TRACKING
390,ROADS
1597,HIGHWAY
269,OBJECT DETECTION
446,MULTIPLE OBJECT TRACKING
230,FALSE POSITIVE
192,DEEP LEARNING
469,FALSE NEGATIVE
196,CONVOLUTIONAL NEURAL NETWORK
192,DEEP LEARNING MODELS
70,BOUNDING BOX
1329,CONFIDENCE SCORE
367,HYPERPARAMETER TUNING
1016,YOU ONLY LOOK ONCE
1018,SINGLE SHOT DETECTOR
2759,BACKGROUND SUBTRACTION METHOD
269,REAL-TIME OBJECT DETECTION
2218,LIGHTING
108,VISUAL SYSTEMS
557,IMAGE EDGE DETECTION
461,DETECTORS
379,COMPUTER VISION
1106,KEYPOINT DETECTION
379,COMPUTER VISION
2226,ILLUMINATION CONDITIONS
340,INPUT IMAGE
326,IMAGE PAIRS
2365,IMAGE NOISE
536,SYNTHETIC IMAGES
569,ORIGINAL APPROACH
108,HUMAN VISUAL SYSTEM
2589,BASELINE IMAGING
2281,ORIGINAL IMPLEMENTATION
2776,NON-UNIFORM ILLUMINATION
508,EDGE DETECTION
1411,GAUSSIAN FILTER
2725,LIGHT SOURCE
2769,SIFT
557,IMAGE EDGE DETECTION
32,GRAPHICS PROCESSING UNITS
2671,TWO DIMENSIONAL DISPLAYS
284,TRANSFORMS
52,KERNEL
1411,GAUSSIAN FILTER
1711,RGB IMAGES
799,MEAN SQUARE ERROR
129,QUALITY FILTERING
129,FILTERING ERROR
129,EDGE AWARE FILTERING
129,RECURSIVE FILTERING
835,IMAGE PROCESSING
1288,INTERPOLATION
557,IMAGE EDGE DETECTION
1,IMAGE COLOR ANALYSIS
77,VISUALIZATION
158,COMPUTATIONAL MODELING
794,IMAGE RECONSTRUCTION
2072,HISTOGRAMS
544,STRUCTURAL SIMILARITY
622,LOW RESOLUTION
597,COMPUTATIONAL EFFICIENCY
621,HIGH-RESOLUTION IMAGES
1711,RGB IMAGES
1288,INTERPOLATION METHOD
632,PEAK SIGNAL-TO-NOISE RATIO
643,LOW-RESOLUTION IMAGES
81,CLASSIFICATION ALGORITHMS
1625,WINDOW SIZE
632,AVERAGE PEAK SIGNAL-TO-NOISE RATIO
1288,SIMPLE INTERPOLATION
1288,NEAREST NEIGHBOR INTERPOLATION
707,VERSION OF IMAGE
670,ADAPTIVE HISTOGRAM EQUALIZATION
2033,NOISE REDUCTION
214,TRAINING
1540,IMAGE DENOISING
196,CONVOLUTIONAL NEURAL NETWORKS
1294,OPTIMIZATION
423,ESTIMATION
300,NEURAL NETWORKS
196,NEURAL NETWORK
196,CONVOLUTIONAL NEURAL NETWORK
1499,GAUSSIAN NOISE
632,PEAK SIGNAL-TO-NOISE RATIO
994,DIFFERENT LEVELS OF NOISE
839,IMAGE ACQUISITION PROCESS
196,RESIDUAL CONVOLUTIONAL NEURAL NETWORK
1499,LEVELS OF GAUSSIAN NOISE
195,LOSS FUNCTION
214,TRAINING DATASET
1939,QUANTITATIVE RESULTS
1940,QUALITATIVE RESULTS
373,ATTENTION MECHANISM
850,COLOR IMAGES
486,MULTILAYER PERCEPTRON
1348,GRAYSCALE IMAGES
2365,IMAGE NOISE
2651,TYPES OF NOISE
498,IMAGE RESTORATION
192,DEEP LEARNING
78,MACHINE LEARNING
214,TRAINING
196,CONVOLUTIONAL NEURAL NETWORKS
1,COLOR
1161,PROPOSALS
2670,MATHEMATICAL MODEL
189,FEATURE EXTRACTION
449,CONVOLUTION
196,CONVOLUTIONAL NEURAL NETWORK
196,RESIDUAL CONVOLUTIONAL NEURAL NETWORK
2822,SCENE CHANGE DETECTION
435,ANOMALY DETECTION
433,VIDEO SURVEILLANCE
1101,CHANGE DETECTION METHODS
196,CONVOLUTIONAL NEURAL NETWORK FOR SEGMENTATION
469,FALSE NEGATIVE
449,CONVOLUTION
199,CONVOLUTIONAL LAYERS
340,INPUT IMAGE
200,FEATURE MAPS
1266,BATCH NORMALIZATION
850,COLOR IMAGES
214,TRAINING PROCEDURE
1904,TRAINABLE PARAMETERS
2818,RESIDUAL LEARNING
1922,MEMORY CONSUMPTION
297,IMAGE SEGMENTATION
189,FEATURE EXTRACTION
214,TRAINING
158,COMPUTATIONAL MODELING
284,TRANSFORMS
344,COMPUTER ARCHITECTURE
2229,FEATURE LEARNING
196,NEURAL NETWORK
196,CONVOLUTIONAL NEURAL NETWORK
340,INPUT IMAGE
1586,IMAGE REGIONS
663,LAB COLOR SPACE
192,DEEP LEARNING
2061,IMAGE FEATURES
199,CONVOLUTIONAL LAYERS
304,IMAGE CLASSIFICATION
297,IMAGE SEGMENTATION
269,OBJECT DETECTION
291,INTERSECTION OVER UNION
486,MULTILAYER PERCEPTRON
1266,BATCH NORMALIZATION
271,SEMANTIC SEGMENTATION
196,CONVOLUTIONAL NEURAL NETWORK ARCHITECTURE
502,SEGMENTATION RESULTS
885,INTERACTIVE SEGMENTATION
2487,IMAGE GRADIENT
1978,NUMBER OF FILTERS
1270,BOUNDARY INFORMATION
297,IMAGE SEGMENTATION METHODS
1686,ANNOTATED DATASET
196,CONVOLUTIONAL NEURAL NETWORKS
189,FEATURE EXTRACTION
55,THREE-DIMENSIONAL DISPLAYS
2,STREAMING MEDIA
1288,INTERPOLATION
2671,TWO DIMENSIONAL DISPLAYS
5,RENDERING (COMPUTER GRAPHICS)
2168,TIME WARPING
912,SMOOTHING
818,IMAGE PIXELS
913,NONLINEAR PROGRAMMING
62,3D MESH
391,VIDEO SEQUENCES
113,TRIANGULAR MESH
659,PHOTO EDITING
1288,INTERPOLATION
55,THREE-DIMENSIONAL DISPLAYS
321,CAMERAS
1,IMAGE COLOR ANALYSIS
31,PIPELINES
794,IMAGE RECONSTRUCTION
54,SOLID MODELING
239,3D RECONSTRUCTION
1123,DEPTH CAMERA
236,POINT CLOUD
423,POSE ESTIMATION
424,CAMERA POSE
423,CAMERA POSE ESTIMATION
1971,OBJECTIVE FUNCTION
850,COLOR IMAGES
1711,RGB IMAGES
1822,DEPTH MAP
61,3D SCANNING
1371,DEPTH IMAGES
1109,DEPTH INFORMATION
1126,3D POINT
1142,RIGID TRANSFORMATION
2177,CAMERA MOTION
238,TIME-OF-FLIGHT SENSORS
252,ITERATIVE CLOSEST POINT
2754,RGB PIXEL
1740,DEPTH ESTIMATION
2794,BILATERAL FILTER
239,3D RECONSTRUCTION
321,RGBD CAMERAS
512,PREDICTIVE MODELS
77,VISUALIZATION
346,DATA MODELS
59,UNCERTAINTY
77,DATA VISUALIZATION
1111,MATCHING SCORE
2163,VISUAL INFORMATION
2878,FORECASTING MODEL
2878,FORECASTING PERFORMANCE
1880,AVERAGE ERROR
77,VISUALIZATION TOOL
2437,TOURNAMENT
2880,MEAN PREDICTION ERROR
2877,SPORTS FORECASTING
2878,FORECASTING EVALUATION
2877,SPORTS ANALYTICS
77,SPORTS VISUALIZATION
130,URBAN AREAS
434,TASK ANALYSIS
77,VISUALIZATION
77,DATA VISUALIZATION
52,KERNEL
77,VISUALIZATION TOOL
1042,SPATIAL PATTERNS
83,DOMAIN EXPERTS
2059,VISUAL RESOURCES
885,INTERACTIVE
1355,GRID CELLS
2064,ANALYSIS TASKS
641,ROAD MAP
1465,NON-NEGATIVE MATRIX FACTORIZATION
648,ROAD SEGMENTS
404,GOOGLE STREET VIEW
1054,SPATIAL DISCRETIZATION
1052,VISUAL COMPONENTS
1365,GRID REPRESENTATION
919,BAR CHARTS
2912,CRIME DATA
122,SPATIO TEMPORAL DATA
99,VISUAL ANALYTICS
57,SHAPE
2842,STRAIN
300,NEURAL NETWORKS
1161,PROPOSALS
40,NEURONS
189,FEATURE EXTRACTION
196,NEURAL NETWORK
2916,RED BLOOD CELLS
300,ARTIFICIAL NEURAL NETWORK
556,K-NEAREST NEIGHBOR
2606,NORMAL CLASS
356,COMPUTATIONAL COST
554,SUPPORT VECTOR MACHINE
2290,OUTPUT LAYER
221,HIDDEN LAYER
555,LINEAR DISCRIMINANT ANALYSIS
2738,HIDDEN MARKOV MODEL
270,TYPES OF ERRORS
969,ARTIFICIAL NEURAL NETWORK CLASSIFIER
356,REDUCTION IN COMPUTATIONAL COST
2918,SICKLE CELL DISEASE
157,INTEGRAL GEOMETRY
300,ARTIFICIAL NEURAL NETWORKS
81,CLASSIFICATION
297,IMAGE SEGMENTATION
300,NEURAL NETWORKS
461,DETECTORS
192,DEEP LEARNING
196,NEURAL NETWORK
577,DEEP NETWORK
197,DEEP NEURAL NETWORK
192,DEEP LEARNING
1007,PERCENTAGE POINTS
269,OBJECT DETECTION
253,OBJECT SEGMENTATION
259,INSTANCE SEGMENTATION
418,MASK R-CNN
720,PANORAMIC RADIOGRAPHS
721,PANORAMIC IMAGES
334,NUMBER OF IMAGES
271,SEMANTIC SEGMENTATION
945,COCO DATASET
461,TWO-STAGE DETECTORS
412,FASTER R-CNN
70,BOUNDING BOX
461,ONE-STAGE DETECTORS
1096,VALIDATION DATASET
197,DEEP NEURAL NETWORKS
259,INSTANCE SEGMENTATION AND NUMBERING
2936,PANORAMIC DENTAL X-RAYS
2432,ELECTROENCEPHALOGRAPHY
794,IMAGE RECONSTRUCTION
77,VISUALIZATION
1057,TIME-FREQUENCY ANALYSIS
321,CAMERAS
959,MONITORING
2948,STEADY-STATE VISUAL EVOKED POTENTIAL
794,IMAGE RECONSTRUCTION
364,DISCRETE FOURIER TRANSFORM
1076,LOW-PASS
366,FAST FOURIER TRANSFORM
1562,HUMAN EYE
2444,EEG DATA
257,HUMAN FACES
2444,RAW EEG DATA
366,FAST FOURIER TRANSFORM METHOD
1523,RECONSTRUCTED IMAGE QUALITY
1256,OCCIPITAL LOBE
2948,STEADY-STATE VISUALLY EVOKED POTENTIAL (SSVEP)
2950,LOCK-IN AMPLIFIER
1554,PATTERN RECOGNITION.
57,SHAPE
189,FEATURE EXTRACTION
1201,DISEASES
297,IMAGE SEGMENTATION
595,BRAIN
214,TRAINING
2899,TOOLS
2933,SHAPE DESCRIPTORS
2968,3D SHAPE DESCRIPTORS
1222,BRAIN REGIONS
1243,ALZHEIMER'S DISEASE
1228,ANATOMICAL REGIONS
1224,CONTROL SUBJECTS
1246,MILD COGNITIVE IMPAIRMENT
264,CONFUSION MATRIX
1243,ALZHEIMER'S DISEASE PATIENTS
1180,ALZHEIMER'S DISEASE NEUROIMAGING INITIATIVE
1243,STAGES OF ALZHEIMER'S DISEASE
588,RESTRICTED BOLTZMANN MACHINE
1243,ALZHEIMER'S DISEASE PROGRESSION
1230,BRAIN SEGMENTATION
578,DEEP BELIEF NETWORK
2933,SHAPE DESCRIPTOR
1243,ALZHEIMER
297,IMAGE SEGMENTATION
835,IMAGE PROCESSING
680,MAGNETIC RESONANCE IMAGING
1181,COMPUTED TOMOGRAPHY
297,IMAGE SEGMENTATION
2072,HISTOGRAMS
1905,DATA MINING
2671,TWO DIMENSIONAL DISPLAYS
55,THREE-DIMENSIONAL DISPLAYS
2985,CARBONATE ROCKS
1357,COMPUTATION TIME
2,POROUS MEDIA
297,IMAGE SEGMENTATION
250,2D IMAGES
835,IMAGE PROCESSING
64,PROCESSING TIME
250,3D IMAGES
334,NUMBER OF IMAGES
1693,OTSU'S METHOD
2985,CALCAREOUS ROCKS
509,SEGMENT CLASSIFICATION
2985,CARBONATE ROCKS
297,IMAGE SEGMENTATION
557,IMAGE EDGE DETECTION
1,IMAGE COLOR ANALYSIS
285,COMPLEXITY THEORY
597,COMPUTATIONAL EFFICIENCY
1300,CLUSTERING ALGORITHMS
297,IMAGE SEGMENTATION
2186,LABEL PROPAGATION
615,COMPLEX NETWORK
64,PROCESSING TIME
500,SEGMENTATION METHOD
2014,AUTOMATIC SEGMENTATION
500,AUTOMATIC SEGMENTATION METHOD
297,AUTOMATIC IMAGE SEGMENTATION
356,COMPUTATIONAL COST
1939,QUANTITATIVE RESULTS
1049,VERTICES
2871,COLOR INFORMATION
1049,NEIGHBORING VERTICES
829,SIMPLE LINEAR ITERATIVE CLUSTERING
2029,REFERENCE SEGMENTATION
1918,LINEAR COMPLEXITY
297,IMAGE SEGMENTATION
2670,MATHEMATICAL MODEL
557,IMAGE EDGE DETECTION
1,IMAGE COLOR ANALYSIS
189,FEATURE EXTRACTION
2671,TWO DIMENSIONAL DISPLAYS
55,THREE-DIMENSIONAL DISPLAYS
304,IMAGE CLASSIFICATION
196,NEURAL NETWORK
300,ARTIFICIAL NEURAL NETWORK
662,RAW IMAGES
2297,GRAPH NEURAL NETWORKS
373,SELF-ATTENTION MECHANISM
1148,GRAPH CONVOLUTION
556,K-NEAREST NEIGHBOR
236,POINT CLOUD
486,MULTILAYER PERCEPTRON
1266,BATCH NORMALIZATION
1348,GRAYSCALE IMAGES
1038,NODES IN THE GRAPH
2326,VALIDATION ACCURACY
286,MNIST DATASET
378,GRAPH CONVOLUTIONAL NETWORK
872,SUPERPIXEL SEGMENTATION
1737,SPHERICAL IMAGE
3016,GRAPH-BASED METHODS
304,IMAGE CLASSIFICATION PROBLEMS
2297,"SUPERPIXEL, GRAPH ATTENTION NETWORKS, GRAPH NEURAL NETWORKS"
214,TRAINING
1294,OPTIMIZATION
189,FEATURE EXTRACTION
269,OBJECT DETECTION
297,IMAGE SEGMENTATION
560,TESTING
1,IMAGE COLOR ANALYSIS
269,OBJECT DETECTION
215,DATA AUGMENTATION
269,SALIENT OBJECT DETECTION
196,NEURAL NETWORK
198,LINEAR COMBINATION
781,BACKGROUND IMAGE
635,AFFINE TRANSFORMATION
436,OBJECT POSITION
2208,AUGMENTATION TECHNIQUES
215,DATA AUGMENTATION TECHNIQUES
411,CROPPED IMAGES
3032,UNIFORM RANDOM DISTRIBUTION
540,IMAGE INPAINTING
2988,SIZE DISTRIBUTION
214,TRAINING DATASET
196,CONVOLUTIONAL NEURAL NETWORK
661,IMAGE DATASET
2224,SMALL OBJECTS
556,K-NEAREST NEIGHBOR
2945,TEST DATASET
271,SEMANTIC SEGMENTATION
70,BOUNDING BOX
1003,HORIZONTAL FLIP
215,DATA AUGMENTATION
269,SALIENT OBJECT DETECTION
297,IMAGE SEGMENTATION
192,DEEP LEARNING
540,IMAGE INPAINTING
1161,PROPOSALS
775,OPTICAL CHARACTER RECOGNITION SOFTWARE
189,FEATURE EXTRACTION
2737,TEXT RECOGNITION
511,ANNOTATIONS
775,CHARACTER RECOGNITION
214,TRAINING
789,LICENSE PLATE
789,LICENSE PLATE RECOGNITION
775,OPTICAL CHARACTER RECOGNITION
195,LOSS FUNCTION
2061,IMAGE FEATURES
199,CONVOLUTIONAL LAYERS
200,FEATURE MAPS
269,OBJECT DETECTION
70,BOUNDING BOX
607,SOFTMAX FUNCTION
630,GLOBAL AVERAGE POOLING
516,CLASS ACTIVATION MAPS
1161,OBJECT PROPOSALS
1161,SET OF PROPOSALS
3048,CHARACTER DETECTION
300,NEURAL NETWORKS
346,DATA MODELS
214,TRAINING
269,OBJECT DETECTION
55,THREE-DIMENSIONAL DISPLAYS
434,TASK ANALYSIS
253,OBJECT SEGMENTATION
269,OBJECT DETECTION
536,SYNTHETIC IMAGES
253,OBJECT SEGMENTATION
196,NEURAL NETWORK
192,DEEP LEARNING
196,CONVOLUTIONAL NEURAL NETWORK
197,DEEP NEURAL NETWORK
1503,GAUSSIAN BLUR
537,REAL TEST
418,MASK R-CNN
945,COCO DATASET
214,REAL TRAINING
2725,LIGHT SOURCE
1867,UNIT VECTOR
214,NETWORK TRAINING
70,BOUNDING BOX
271,SEMANTIC SEGMENTATION
502,SEGMENTATION RESULTS
525,SEGMENTATION TASK
777,SYNTHETIC DATA GENERATION
1514,MASKED IMAGES
1374,SYNTHETIC GENERATION
562,DOMAIN ADAPTATION
423,POSE ESTIMATION
1376,REALITY GAP
423,HUMAN POSE ESTIMATION
505,FEATURE PYRAMID NETWORK
777,SYNTHETIC DATA GENERATION
269,OBJECT DETECTION
253,OBJECT SEGMENTATION
192,DEEP LEARNING
297,IMAGE SEGMENTATION
959,MONITORING
2670,MATHEMATICAL MODEL
369,IMAGE RECOGNITION
344,COMPUTER ARCHITECTURE
434,TASK ANALYSIS
1200,SENSITIVITY
2578,MOBILE APP
304,IMAGE CLASSIFICATION
297,IMAGE SEGMENTATION
418,MASK R-CNN
304,IMAGE CLASSIFICATION METHODS
192,DEEP LEARNING
196,CONVOLUTIONAL NEURAL NETWORK
554,SUPPORT VECTOR MACHINE
661,IMAGE DATASET
291,INTERSECTION OVER UNION
2273,POSITIVE PREDICTOR
960,BALANCED ACCURACY
291,INTERSECTION OVER UNION VALUE
70,BOUNDING BOX
502,SEGMENTATION RESULTS
412,FASTER R-CNN
947,IMAGE ANNOTATION
3056,NUTRITION
3055,FOOD
449,CONVOLUTION
2670,MATHEMATICAL MODEL
794,IMAGE RECONSTRUCTION
1294,OPTIMIZATION
52,KERNEL
192,DEEP LEARNING
2134,TV
540,IMAGE INPAINTING
540,INPAINTING TECHNIQUES
540,IMAGE INPAINTING TECHNIQUES
192,DEEP LEARNING
214,TRAINING TIME
625,COMPUTATIONAL RESOURCES
192,DEEP LEARNING TECHNIQUES
2806,SOURCE IMAGES
214,REDUCE TRAINING TIME
196,CONVOLUTIONAL NEURAL NETWORK
619,QUALITY OF OUTCOMES
794,IMAGE RECONSTRUCTION
1586,IMAGE REGIONS
1878,IMAGENET
895,PARTIAL DIFFERENTIAL EQUATIONS
533,GENERATIVE ADVERSARIAL NETWORKS
327,REFERENCE IMAGE
632,PEAK SIGNAL-TO-NOISE RATIO
2956,RECONSTRUCTION QUALITY
1910,MISSING REGIONS
286,DATASET
192,DEEP LEARNING
540,INPAINTING
239,RECONSTRUCTION
189,FEATURE EXTRACTION
1161,PROPOSALS
1548,DYNAMICS
2,STREAMING MEDIA
391,VIDEO SEQUENCES
344,COMPUTER ARCHITECTURE
1905,DATA MINING
433,VIDEO SURVEILLANCE
888,DETECTION IN VIDEOS
290,PUBLIC DATASETS
2750,PUBLIC BENCHMARK DATASETS
1207,SPATIAL INFORMATION
200,FEATURE MAPS
2035,RECURRENT NETWORK
269,OBJECT DETECTION
1913,TEMPORAL INFORMATION
771,OPTICAL FLOW
391,VIDEO SEQUENCES
1197,ALEXNET
2126,MOTION INFORMATION
3039,REGION PROPOSAL
1859,RANKING FUNCTION
565,NEGATIVE INSTANCES
840,CLASSIFICATION PERFORMANCE
269,DETECTION
433,VIDEO SURVEILLANCE
1515,SECURITY
300,NEURAL NETWORKS
284,TRANSFORMS
214,TRAINING
196,NEURAL NETWORK
196,CONVOLUTIONAL NEURAL NETWORK
3101,NETWORK TRAFFIC CLASSIFICATION
840,CLASSIFICATION PERFORMANCE
367,HYPERPARAMETER TUNING
196,CONVOLUTIONAL NEURAL NETWORK ARCHITECTURE
192,DEEP LEARNING
601,LEARNING RATE
199,CONVOLUTIONAL LAYERS
817,LESS THAN OR EQUAL
2418,AVERAGE ACCURACY
2369,REAL SCENARIOS
351,LONG SHORT-TERM MEMORY
337,STOCHASTIC GRADIENT DESCENT
1294,BAYESIAN OPTIMIZATION
3099,NETWORK SLICING
196,PRE-TRAINED CONVOLUTIONAL NEURAL NETWORK
3101,NETWORK TRAFFIC CLASSIFICATION
196,CONVOLUTIONAL NEURAL NETWORKS
3099,NETWORK SLICING
215,DATA AUGMENTATION
214,TRAINING
2633,GALLIUM NITRIDE
2184,SEMISUPERVISED LEARNING
2335,REMOTE SENSING
1956,PREDICTION ALGORITHMS
300,NEURAL NETWORKS
215,DATA AUGMENTATION
2184,SEMI-SUPERVISED LEARNING
2184,GRAPH-BASED SEMI-SUPERVISED LEARNING
196,NEURAL NETWORK
214,TRAINING SET
78,LEARNING ALGORITHMS
196,CONVOLUTIONAL NEURAL NETWORK
447,SUPERVISED LEARNING
304,IMAGE CLASSIFICATION
533,GENERATIVE ADVERSARIAL NETWORKS
2231,UNLABELED DATA
215,DATA AUGMENTATION TECHNIQUES
1629,ORIGINAL LABEL
214,TRAINING DATASET
601,LEARNING RATE
1685,CLASSIFICATION ACCURACY
197,DEEP NEURAL NETWORK
1260,GENERATIVE ADVERSARIAL NETWORK ARCHITECTURE
215,DATA AUGMENTATION APPROACH
556,K-NEAREST NEIGHBOR
1927,LARGE AMOUNT OF DATA
215,DATA AUGMENTATION METHODS
456,TEST PARTITION
1104,GEOMETRIC TRANSFORMATION
214,LABELED TRAINING SET
215,"IMAGE CLASSIFICATION, DATA AUGMENTATION, IMAGE TRANSFORMATION, GANS, SEMI SUPERVISED LEARNING, MACHINE LEARNING"
214,TRAINING
344,COMPUTER ARCHITECTURE
40,NEURONS
2299,HARDWARE
434,TASK ANALYSIS
196,CONVOLUTIONAL NEURAL NETWORKS
378,CONVOLUTIONAL NETWORK
196,NEURAL NETWORK
601,LEARNING RATE
196,CONVOLUTIONAL NEURAL NETWORK
214,NETWORK TRAINING
214,TRAINING EPOCHS
601,LEARNING RATE SCHEDULE
197,DEEP NEURAL NETWORK
2803,SECOND DERIVATIVE
32,GRAPHICS PROCESSING UNIT
196,DEEP CONVOLUTIONAL NEURAL NETWORK
378,DEEP CONVOLUTIONAL NETWORK
1978,NUMBER OF FILTERS
214,END OF TRAINING
197,DEEP NEURAL NETWORK ARCHITECTURE
2740,MILLIONS OF PARAMETERS
1983,PRUNING TECHNIQUES
601,LEARNING RATE REWINDING
55,THREE-DIMENSIONAL DISPLAYS
1552,INDUSTRIES
1474,TEMPERATURE MEASUREMENT
77,VISUALIZATION
196,NEURAL NETWORK
497,NON-INVASIVE INSPECTION
486,MULTILAYER PERCEPTRON
486,MULTILAYER PERCEPTRON NEURAL NETWORK
196,CONVOLUTIONAL NEURAL NETWORK
300,ARTIFICIAL NEURAL NETWORK
2290,OUTPUT LAYER
221,HIDDEN LAYER
2804,PIXEL INTENSITY
61,3D SCANNING
272,COLOR MAP
2834,BACKPROPAGATION ALGORITHM
497,"THERMAL IMAGE, PIPELINE INSPECTION, NEURAL NETWORKS, FERTILIZER"
56,MEASUREMENT
217,ENTROPY
189,FEATURE EXTRACTION
1189,PROBABILITY DENSITY FUNCTION
38,EIGENVALUES AND EIGENFUNCTIONS
192,DEEP LEARNING
2622,MANIFOLDS
584,UNSUPERVISED LEARNING
2000,METRIC LEARNING
2000,UNSUPERVISED METRIC LEARNING
1685,CLASSIFICATION ACCURACY
793,DIMENSIONALITY REDUCTION
1464,SIMILARITY MEASURE
982,FEATURE SPACE
556,K-NEAREST NEIGHBOR
2513,SHORTEST PATH
1764,KULLBACK-LEIBLER
793,DIMENSIONALITY REDUCTION METHODS
556,K-NEAREST NEIGHBOR GRAPH
192,DEEP LEARNING
554,SUPPORT VECTOR MACHINE
3160,PAIRWISE DISTANCES
2270,GRAM MATRIX
624,PATCH SIZE
793,DIMENSIONALITY REDUCTION ALGORITHMS
1189,PROBABILITY DENSITY FUNCTION
189,FEATURE EXTRACTION
1,IMAGE COLOR ANALYSIS
214,TRAINING
434,TASK ANALYSIS
57,SHAPE
2072,HISTOGRAMS
317,PROTOCOLS
1486,PARTIAL LEAST SQUARES
1486,PARTIAL LEAST
2871,COLOR INFORMATION
1013,HISTOGRAM OF ORIENTED GRADIENTS
1689,HIGHEST ACCURACY VALUES
214,TRAINING SET
554,SUPPORT VECTOR MACHINE
300,ARTIFICIAL NEURAL NETWORK
214,TRAINING PHASE
2418,AVERAGE ACCURACY
264,CONFUSION MATRIX
1165,SIMILAR COLOR
3171,AUTOMATIC IDENTIFICATION
1554,PATTERN RECOGNITION
1486,PARTIAL LEAST SQUARES
831,ANIMALS
434,TASK ANALYSIS
217,ENTROPY
321,CAMERAS
130,URBAN AREAS
57,SHAPE
2072,HISTOGRAMS
3164,SPECIES IDENTIFICATION
333,ANIMAL SPECIES
324,CAMERA TRAPS
196,NEURAL NETWORK
196,CONVOLUTIONAL NEURAL NETWORK
554,SUPPORT VECTOR MACHINE
66,QUALITY MEASURES
340,INPUT IMAGE
1349,LOCAL PATTERNS
555,LINEAR DISCRIMINANT ANALYSIS
556,K-NEAREST NEIGHBOR
1973,SEARCH SPACE
831,WILD ANIMALS
1350,FRACTAL DIMENSION
1214,DISCRETE COSINE TRANSFORM
333,WILD ANIMAL SPECIES
3176,TEXTURE PATTERNS
3180,TEXTURE ANALYSIS
379,COMPUTER VISION
3179,WILD BOAR
678,DATABASES
55,THREE-DIMENSIONAL DISPLAYS
1988,STATISTICS
760,SOCIOLOGY
3191,PROTEIN SECONDARY STRUCTURE
3191,SECONDARY STRUCTURE PREDICTION
3191,PROTEIN SECONDARY STRUCTURE PREDICTION
3192,AMINO ACID SEQUENCE SIMILARITY
3190,PROTEIN SEQUENCES
289,VALIDATION SET
2035,RECURRENT NETWORK
306,PRECISION AND RECALL
1065,NEURONS IN LAYER
3189,PROPERTIES OF AMINO ACIDS
2035,BIDIRECTIONAL RECURRENT NETWORK
1915,METHODS IN THE LITERATURE
3192,AMINO ACID SEQUENCE
300,NEURAL NETWORKS
513,ROBUSTNESS
2670,MATHEMATICAL MODEL
217,ENTROPY
214,TRAINING
554,SUPPORT VECTOR MACHINES
434,TASK ANALYSIS
3211,LARGE MARGIN CLASSIFIER
195,LOSS FUNCTION
196,NEURAL NETWORK
2713,DATA STRUCTURE
229,CROSS-ENTROPY
647,PROBABILITY FUNCTION
607,SOFTMAX FUNCTION
286,MNIST DATASET
995,LABEL NOISE
195,CLASSIFICATION LOSS FUNCTION
214,TRAINING SET
214,TRAINING DATA
221,HIDDEN LAYER
222,NEGATIVE SAMPLES
215,DATA AUGMENTATION
214,TRAINING IMAGES
2244,WHITE-BOX ATTACK
2648,NOISY DATA
3212,ADVERSARIAL ATTACKS
238,TENSORS
423,POSE ESTIMATION
344,COMPUTER ARCHITECTURE
434,TASK ANALYSIS
300,NEURAL NETWORKS
2670,MATHEMATICAL MODEL
158,COMPUTATIONAL MODELING
1139,2D POSE
196,NEURAL NETWORK
